Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount
590783,STOCK_0071,Product B,8,2024-05-09 20:13:35.547562,67.46,CUST_00252,United Kingdom,539.68
946626,STOCK_0057,Product I,7,2025-05-24 20:13:35.547562,73.89,CUST_00252,United Kingdom,517.23
379301,STOCK_0052,Product B,9,2024-09-01 20:13:35.547562,72.28,CUST_00252,United Kingdom,650.52
127213,STOCK_0083,Product A,5,2024-06-08 20:13:35.547562,89.13,CUST_00253,Spain,445.65
242245,STOCK_0015,Product F,4,2023-10-29 20:13:35.547562,29.48,CUST_00253,Spain,117.92
420562,STOCK_0059,Product F,8,2023-09-22 20:13:35.548513,90.59,CUST_00254,United Kingdom,724.72
160653,STOCK_0091,Product J,3,2025-03-22 20:13:35.548513,10.99,CUST_00254,United Kingdom,32.97
562970,STOCK_0082,Product D,1,2024-08-07 20:13:35.548513,98.16,CUST_00254,United Kingdom,98.16
278168,STOCK_0068,Product J,9,2024-09-03 20:13:35.548513,92.3,CUST_00254,United Kingdom,830.6999999999999
314709,STOCK_0049,Product F,8,2025-05-21 20:13:35.548513,56.43,CUST_00254,United Kingdom,451.44
482601,STOCK_0008,Product F,2,2024-11-20 20:13:35.548513,73.7,CUST_00255,United Kingdom,147.4
679294,STOCK_0078,Product A,9,2023-12-13 20:13:35.548513,30.04,CUST_00255,United Kingdom,270.36
615631,STOCK_0083,Product D,7,2025-01-31 20:13:35.548513,46.18,CUST_00255,United Kingdom,323.26
541144,STOCK_0040,Product F,6,2025-05-01 20:13:35.549600,78.38,CUST_00255,United Kingdom,470.28
116105,STOCK_0071,Product I,6,2024-12-17 20:13:35.549600,26.26,CUST_00255,United Kingdom,157.56
107928,STOCK_0033,Product G,9,2025-01-22 20:13:35.549600,88.87,CUST_00256,United Kingdom,799.83
C238595,STOCK_0089,Product B,8,2024-06-02 20:13:35.549600,78.18,CUST_00256,United Kingdom,625.44
361401,STOCK_0024,Product E,6,2023-12-01 20:13:35.549600,6.54,CUST_00256,United Kingdom,39.24
C780175,STOCK_0086,Product J,1,2024-10-16 20:13:35.549600,6.0,CUST_00257,Netherlands,6.0
585077,STOCK_0013,Product I,6,2024-03-03 20:13:35.549600,81.88,CUST_00257,Netherlands,491.28
452895,STOCK_0031,Product F,5,2024-01-28 20:13:35.550668,19.96,CUST_00257,Netherlands,99.80000000000001
460704,STOCK_0074,Product B,1,2024-02-05 20:13:35.550668,30.84,CUST_00258,Germany,30.84
753668,STOCK_0033,Product F,9,2024-01-19 20:13:35.550668,6.3,CUST_00258,Germany,56.699999999999996
693975,STOCK_0041,Product I,1,2024-07-31 20:13:35.550668,92.84,CUST_00258,Germany,92.84
553400,STOCK_0012,Product E,8,2024-01-19 20:13:35.550668,8.72,CUST_00258,Germany,69.76
561212,STOCK_0032,Product J,3,2024-12-04 20:13:35.550668,16.69,CUST_00258,Germany,50.07000000000001
313968,STOCK_0020,Product B,3,2024-05-31 20:13:35.550668,71.68,CUST_00259,United Kingdom,215.04000000000002
305591,STOCK_0037,Product J,1,2025-02-21 20:13:35.551641,31.02,CUST_00259,United Kingdom,31.02
744821,STOCK_0064,Product F,2,2023-11-20 20:13:35.551641,44.83,CUST_00259,United Kingdom,89.66
588121,STOCK_0017,Product I,3,2025-01-26 20:13:35.551641,20.19,CUST_00259,United Kingdom,60.57000000000001
834665,STOCK_0091,Product I,3,2024-02-22 20:13:35.551641,52.33,CUST_00259,United Kingdom,156.99
931599,STOCK_0007,Product D,4,2025-05-30 20:13:35.551641,65.77,CUST_00259,United Kingdom,263.08
484546,STOCK_0022,Product E,3,2024-04-19 20:13:35.551641,56.11,CUST_00260,United Kingdom,168.32999999999998
812345,STOCK_0080,Product E,9,2023-11-13 20:13:35.551641,76.29,CUST_00260,United Kingdom,686.61
763440,STOCK_0058,Product H,1,2023-10-26 20:13:35.552538,65.82,CUST_00260,United Kingdom,65.82
223791,STOCK_0038,Product E,9,2023-10-08 20:13:35.552538,58.33,CUST_00260,United Kingdom,524.97
576984,STOCK_0002,Product J,8,2024-08-04 20:13:35.552538,10.85,CUST_00260,United Kingdom,86.8
583157,STOCK_0013,Product C,7,2023-10-18 20:13:35.552538,9.83,CUST_00261,Germany,68.81
502893,STOCK_0087,Product B,2,2024-01-23 20:13:35.552538,62.27,CUST_00261,Germany,124.54
C896266,STOCK_0047,Product E,3,2025-04-14 20:13:35.552538,13.73,CUST_00262,Switzerland,41.19
174723,STOCK_0081,Product G,6,2024-02-03 20:13:35.552538,41.05,CUST_00262,Switzerland,246.29999999999998
584441,STOCK_0036,Product C,8,2025-06-20 20:13:35.553599,18.4,CUST_00262,Switzerland,147.2
895818,STOCK_0045,Product A,5,2024-10-11 20:13:35.553599,31.18,CUST_00262,Switzerland,155.9
360123,STOCK_0044,Product J,8,2025-06-12 20:13:35.553599,44.94,CUST_00262,Switzerland,359.52
339423,STOCK_0047,Product J,8,2024-01-10 20:13:35.553599,70.6,CUST_00263,United Kingdom,564.8
411896,STOCK_0058,Product A,3,2024-04-04 20:13:35.554245,52.53,CUST_00263,United Kingdom,157.59
413760,STOCK_0100,Product J,4,2024-06-27 20:13:35.554245,45.62,CUST_00263,United Kingdom,182.48
435076,STOCK_0003,Product G,5,2025-02-23 20:13:35.554245,76.3,CUST_00263,United Kingdom,381.5
483426,STOCK_0038,Product H,9,2025-01-03 20:13:35.554245,10.31,CUST_00264,United Kingdom,92.79
613904,STOCK_0061,Product F,3,2024-05-26 20:13:35.554245,99.63,CUST_00264,United Kingdom,298.89
766469,STOCK_0044,Product A,6,2025-03-29 20:13:35.554245,83.83,CUST_00264,United Kingdom,502.98
C940268,STOCK_0089,Product A,4,2025-07-18 20:13:35.554245,67.07,CUST_00265,Spain,268.28
720140,STOCK_0059,Product B,4,2024-07-27 20:13:35.554245,14.69,CUST_00265,Spain,58.76
528734,STOCK_0069,Product H,3,2024-12-13 20:13:35.554245,88.49,CUST_00265,Spain,265.46999999999997
967424,STOCK_0061,Product G,2,2024-05-05 20:13:35.554245,22.06,CUST_00265,Spain,44.12
953152,STOCK_0038,Product B,1,2025-02-02 20:13:35.555594,42.08,CUST_00266,France,42.08
576377,STOCK_0072,Product D,5,2024-11-02 20:13:35.555594,49.89,CUST_00266,France,249.45
933160,STOCK_0082,Product D,1,2025-05-23 20:13:35.555594,78.91,CUST_00266,France,78.91
831616,STOCK_0051,Product H,2,2025-05-04 20:13:35.555594,36.13,CUST_00266,France,72.26
940597,STOCK_0073,Product B,7,2024-07-06 20:13:35.555594,27.95,CUST_00266,France,195.65
963204,STOCK_0033,Product E,7,2025-01-27 20:13:35.555594,20.38,CUST_00266,France,142.66
331773,STOCK_0093,Product F,1,2025-07-29 20:13:35.555594,78.17,CUST_00267,Germany,78.17
616031,STOCK_0003,Product G,3,2025-05-26 20:13:35.556607,57.7,CUST_00267,Germany,173.10000000000002
184821,STOCK_0081,Product E,9,2024-11-27 20:13:35.556607,19.67,CUST_00267,Germany,177.03000000000003
929783,STOCK_0096,Product G,1,2025-07-12 20:13:35.556607,29.97,CUST_00268,France,29.97
109399,STOCK_0057,Product F,6,2024-02-21 20:13:35.556607,10.31,CUST_00268,France,61.86
662453,STOCK_0010,Product D,4,2024-02-20 20:13:35.556607,73.69,CUST_00268,France,294.76
802076,STOCK_0027,Product A,9,2024-05-18 20:13:35.556607,38.91,CUST_00269,United Kingdom,350.18999999999994
639473,STOCK_0041,Product G,5,2024-03-18 20:13:35.557589,72.77,CUST_00270,United Kingdom,363.84999999999997
666966,STOCK_0054,Product H,3,2024-09-13 20:13:35.557589,23.9,CUST_00270,United Kingdom,71.69999999999999
658910,STOCK_0016,Product F,9,2024-12-30 20:13:35.557589,21.91,CUST_00271,Spain,197.19
356587,STOCK_0089,Product F,6,2024-08-15 20:13:35.557589,25.28,CUST_00271,Spain,151.68
206242,STOCK_0064,Product I,8,2023-10-31 20:13:35.557589,67.96,CUST_00271,Spain,543.68
334417,STOCK_0086,Product B,8,2025-07-16 20:13:35.557589,89.08,CUST_00271,Spain,712.64
593197,STOCK_0039,Product D,1,2025-07-20 20:13:35.557589,53.2,CUST_00271,Spain,53.2
817116,STOCK_0010,Product I,9,2024-01-30 20:13:35.558604,44.39,CUST_00272,Spain,399.51
147361,STOCK_0081,Product G,6,2023-12-29 20:13:35.558604,20.82,CUST_00272,Spain,124.92
429408,STOCK_0050,Product E,6,2024-04-25 20:13:35.558604,57.36,CUST_00272,Spain,344.15999999999997
908826,STOCK_0012,Product D,5,2024-05-10 20:13:35.558604,67.27,CUST_00272,Spain,336.34999999999997
310126,STOCK_0089,Product C,5,2024-11-29 20:13:35.558604,69.59,CUST_00273,Spain,347.95000000000005
305214,STOCK_0077,Product H,2,2024-09-19 20:13:35.558604,52.25,CUST_00273,Spain,104.5
488550,STOCK_0029,Product E,1,2024-08-30 20:13:35.559523,6.29,CUST_00273,Spain,6.29
762858,STOCK_0015,Product H,3,2025-03-08 20:13:35.559523,10.27,CUST_00273,Spain,30.81
107032,STOCK_0060,Product F,8,2024-06-17 20:13:35.559523,83.95,CUST_00273,Spain,671.6
348292,STOCK_0090,Product D,1,2023-11-30 20:13:35.559523,28.45,CUST_00274,Netherlands,28.45
C863445,STOCK_0091,Product G,8,2024-01-06 20:13:35.559523,5.87,CUST_00274,Netherlands,46.96
841165,STOCK_0083,Product I,5,2024-04-27 20:13:35.559523,33.34,CUST_00274,Netherlands,166.70000000000002
580620,STOCK_0095,Product E,7,2023-12-03 20:13:35.559523,23.1,CUST_00274,Netherlands,161.70000000000002
585825,STOCK_0019,Product A,8,2025-04-16 20:13:35.559523,11.85,CUST_00275,United Kingdom,94.8
584103,STOCK_0038,Product G,1,2024-02-13 20:13:35.560583,93.43,CUST_00275,United Kingdom,93.43
101095,STOCK_0070,Product E,5,2023-12-20 20:13:35.560583,52.13,CUST_00276,United Kingdom,260.65000000000003
151999,STOCK_0044,Product E,8,2025-07-25 20:13:35.560583,73.86,CUST_00276,United Kingdom,590.88
C240073,STOCK_0041,Product B,9,2024-06-10 20:13:35.561020,5.6,CUST_00276,United Kingdom,50.4
683072,STOCK_0076,Product I,4,2024-06-24 20:13:35.561020,13.69,CUST_00276,United Kingdom,54.76
482869,STOCK_0072,Product G,9,2023-09-30 20:13:35.561020,98.28,CUST_00277,France,884.52
783524,STOCK_0057,Product G,6,2024-01-29 20:13:35.561454,71.17,CUST_00277,France,427.02
752428,STOCK_0074,Product C,5,2023-10-13 20:13:35.561454,80.53,CUST_00277,France,402.65
936014,STOCK_0066,Product F,8,2025-04-02 20:13:35.562180,29.54,CUST_00277,France,236.32
915636,STOCK_0007,Product G,3,2025-07-09 20:13:35.562180,85.39,CUST_00277,France,256.17
288392,STOCK_0060,Product A,4,2024-08-02 20:13:35.562180,60.75,CUST_00277,France,243.0
644766,STOCK_0070,Product G,9,2025-06-09 20:13:35.562600,24.12,CUST_00278,Germany,217.08
534034,STOCK_0031,Product B,3,2024-09-27 20:13:35.562600,24.68,CUST_00279,France,74.03999999999999
551457,STOCK_0097,Product I,8,2024-07-12 20:13:35.562600,36.89,CUST_00279,France,295.12
493781,STOCK_0039,Product B,1,2024-08-30 20:13:35.562600,54.56,CUST_00279,France,54.56
156494,STOCK_0084,Product B,4,2025-03-11 20:13:35.563957,4.54,CUST_00280,France,18.16
970093,STOCK_0003,Product E,6,2025-08-17 20:13:35.563957,69.49,CUST_00280,France,416.93999999999994
837996,STOCK_0062,Product C,3,2023-12-10 20:13:35.563957,14.04,CUST_00280,France,42.12
C131017,STOCK_0051,Product F,2,2024-12-05 20:13:35.563957,12.73,CUST_00280,France,25.46
625679,STOCK_0007,Product H,3,2024-12-28 20:13:35.563957,50.07,CUST_00280,France,150.21
468350,STOCK_0077,Product H,9,2023-09-23 20:13:35.563957,88.31,CUST_00280,France,794.79
747302,STOCK_0057,Product F,2,2024-06-16 20:13:35.564957,35.24,CUST_00281,Spain,70.48
834158,STOCK_0008,Product G,9,2023-12-01 20:13:35.564957,33.55,CUST_00281,Spain,301.95
172908,STOCK_0026,Product J,1,2025-03-05 20:13:35.565910,51.75,CUST_00282,United Kingdom,51.75
753288,STOCK_0035,Product B,5,2024-04-03 20:13:35.565910,40.62,CUST_00282,United Kingdom,203.1
888427,STOCK_0045,Product F,3,2025-03-08 20:13:35.565910,85.03,CUST_00282,United Kingdom,255.09
763884,STOCK_0052,Product C,1,2024-03-03 20:13:35.566889,22.89,CUST_00282,United Kingdom,22.89
323734,STOCK_0044,Product A,3,2025-04-13 20:13:35.566889,31.65,CUST_00282,United Kingdom,94.94999999999999
192508,STOCK_0001,Product A,9,2023-11-10 20:13:35.566889,68.38,CUST_00283,United Kingdom,615.42
801506,STOCK_0071,Product F,4,2024-04-24 20:13:35.567798,32.28,CUST_00283,United Kingdom,129.12
991588,STOCK_0027,Product E,8,2023-11-16 20:13:35.567798,17.71,CUST_00283,United Kingdom,141.68
339644,STOCK_0079,Product F,1,2024-05-04 20:13:35.567798,13.07,CUST_00283,United Kingdom,13.07
366152,STOCK_0070,Product H,7,2024-05-30 20:13:35.567798,56.76,CUST_00283,United Kingdom,397.32
149810,STOCK_0044,Product J,7,2025-03-13 20:13:35.567798,66.69,CUST_00284,United Kingdom,466.83
782433,STOCK_0079,Product H,6,2023-10-22 20:13:35.567798,89.48,CUST_00284,United Kingdom,536.88
956899,STOCK_0092,Product G,7,2025-05-15 20:13:35.567798,59.06,CUST_00284,United Kingdom,413.42
463634,STOCK_0030,Product J,3,2024-03-26 20:13:35.568811,89.61,CUST_00285,United Kingdom,268.83
722068,STOCK_0003,Product J,7,2023-10-18 20:13:35.568811,16.22,CUST_00285,United Kingdom,113.53999999999999
782527,STOCK_0077,Product F,5,2024-10-25 20:13:35.568811,21.89,CUST_00285,United Kingdom,109.45
300015,STOCK_0011,Product B,2,2023-09-02 20:13:35.569317,12.56,CUST_00286,United Kingdom,25.12
226417,STOCK_0068,Product G,9,2024-06-09 20:13:35.569688,70.83,CUST_00286,United Kingdom,637.47
920015,STOCK_0093,Product A,8,2023-11-06 20:13:35.569688,57.28,CUST_00286,United Kingdom,458.24
700803,STOCK_0002,Product H,2,2024-11-15 20:13:35.569688,84.1,CUST_00286,United Kingdom,168.2
307892,STOCK_0072,Product B,6,2023-10-13 20:13:35.569688,62.15,CUST_00286,United Kingdom,372.9
429064,STOCK_0074,Product G,3,2024-12-27 20:13:35.569688,34.31,CUST_00286,United Kingdom,102.93
598758,STOCK_0046,Product B,5,2024-10-14 20:13:35.569688,2.06,CUST_00286,United Kingdom,10.3
653838,STOCK_0093,Product I,5,2024-05-09 20:13:35.569688,10.8,CUST_00286,United Kingdom,54.0
816861,STOCK_0064,Product J,2,2024-05-26 20:13:35.571033,88.9,CUST_00287,United Kingdom,177.8
592280,STOCK_0047,Product C,1,2025-01-01 20:13:35.571374,87.15,CUST_00287,United Kingdom,87.15
939812,STOCK_0025,Product I,1,2024-01-01 20:13:35.571374,36.48,CUST_00287,United Kingdom,36.48
C306598,STOCK_0047,Product E,5,2023-11-19 20:13:35.571374,16.16,CUST_00288,United Kingdom,80.8
323009,STOCK_0016,Product A,4,2025-06-30 20:13:35.571374,57.5,CUST_00288,United Kingdom,230.0
794025,STOCK_0063,Product G,9,2024-01-18 20:13:35.571374,25.75,CUST_00288,United Kingdom,231.75
236817,STOCK_0093,Product I,7,2025-07-07 20:13:35.571374,36.79,CUST_00288,United Kingdom,257.53
607763,STOCK_0095,Product F,4,2025-05-13 20:13:35.572404,24.73,CUST_00289,United Kingdom,98.92
675100,STOCK_0006,Product J,8,2025-01-09 20:13:35.572404,90.63,CUST_00289,United Kingdom,725.04
871469,STOCK_0063,Product A,4,2023-09-18 20:13:35.572404,81.81,CUST_00289,United Kingdom,327.24
247733,STOCK_0050,Product J,6,2024-12-16 20:13:35.572404,97.4,CUST_00290,United Kingdom,584.4000000000001
309304,STOCK_0066,Product G,9,2025-07-30 20:13:35.572404,24.98,CUST_00290,United Kingdom,224.82
219107,STOCK_0018,Product G,5,2025-04-28 20:13:35.572404,68.24,CUST_00290,United Kingdom,341.2
321576,STOCK_0045,Product J,9,2024-06-30 20:13:35.572404,86.87,CUST_00290,United Kingdom,781.83
354084,STOCK_0002,Product F,5,2025-01-26 20:13:35.573516,48.05,CUST_00290,United Kingdom,240.25
783753,STOCK_0068,Product I,6,2024-06-01 20:13:35.573516,41.01,CUST_00290,United Kingdom,246.06
678366,STOCK_0005,Product J,6,2024-10-04 20:13:35.573838,31.07,CUST_00291,United Kingdom,186.42000000000002
742607,STOCK_0089,Product C,2,2024-08-16 20:13:35.574920,82.56,CUST_00291,United Kingdom,165.12
328208,STOCK_0036,Product F,5,2025-07-15 20:13:35.574920,48.53,CUST_00292,United Kingdom,242.65
869890,STOCK_0081,Product G,6,2024-10-25 20:13:35.574920,6.17,CUST_00292,United Kingdom,37.019999999999996
434738,STOCK_0059,Product A,4,2024-09-03 20:13:35.574920,65.44,CUST_00292,United Kingdom,261.76
542602,STOCK_0085,Product H,9,2024-02-02 20:13:35.575901,86.96,CUST_00293,Spain,782.64
633008,STOCK_0093,Product E,8,2025-05-27 20:13:35.575901,99.11,CUST_00293,Spain,792.88
130653,STOCK_0061,Product J,6,2024-12-08 20:13:35.575901,40.1,CUST_00293,Spain,240.60000000000002
605935,STOCK_0080,Product H,8,2023-08-19 20:13:35.575901,58.66,CUST_00293,Spain,469.28
977933,STOCK_0033,Product B,5,2024-02-18 20:13:35.575901,38.35,CUST_00294,United Kingdom,191.75
225702,STOCK_0001,Product I,2,2024-05-27 20:13:35.575901,87.62,CUST_00294,United Kingdom,175.24
694670,STOCK_0012,Product A,4,2024-12-09 20:13:35.575901,11.51,CUST_00295,United Kingdom,46.04
395182,STOCK_0021,Product J,6,2024-11-23 20:13:35.576962,17.15,CUST_00295,United Kingdom,102.89999999999999
504060,STOCK_0006,Product D,8,2025-05-24 20:13:35.576962,45.74,CUST_00296,United Kingdom,365.92
C904066,STOCK_0096,Product E,5,2024-12-05 20:13:35.576962,11.07,CUST_00296,United Kingdom,55.35
317986,STOCK_0056,Product H,2,2024-01-03 20:13:35.576962,41.76,CUST_00296,United Kingdom,83.52
405019,STOCK_0037,Product E,3,2024-10-29 20:13:35.576962,91.41,CUST_00296,United Kingdom,274.23
445215,STOCK_0048,Product H,1,2025-03-17 20:13:35.577707,98.12,CUST_00297,France,98.12
545331,STOCK_0056,Product J,3,2024-08-10 20:13:35.578174,2.38,CUST_00297,France,7.14
638314,STOCK_0048,Product I,7,2024-08-26 20:13:35.578174,7.21,CUST_00297,France,50.47
454398,STOCK_0074,Product I,4,2025-07-20 20:13:35.578174,74.48,CUST_00297,France,297.92
644380,STOCK_0007,Product C,7,2024-11-26 20:13:35.578174,81.23,CUST_00298,United Kingdom,568.61
595707,STOCK_0061,Product J,5,2023-09-02 20:13:35.578174,96.97,CUST_00298,United Kingdom,484.85
129873,STOCK_0069,Product E,3,2023-12-27 20:13:35.578921,95.66,CUST_00298,United Kingdom,286.98
853266,STOCK_0044,Product F,6,2024-12-04 20:13:35.578921,99.32,CUST_00299,Germany,595.92
834459,STOCK_0087,Product J,2,2023-09-11 20:13:35.578921,64.36,CUST_00299,Germany,128.72
181991,STOCK_0089,Product J,4,2024-10-11 20:13:35.579330,13.96,CUST_00299,Germany,55.84
222772,STOCK_0037,Product E,3,2024-03-15 20:13:35.579330,67.58,CUST_00299,Germany,202.74
804177,STOCK_0062,Product F,5,2025-07-09 20:13:35.579330,80.5,CUST_00299,Germany,402.5
817167,STOCK_0085,Product I,7,2024-03-07 20:13:35.579330,2.23,CUST_00300,United Kingdom,15.61
721839,STOCK_0006,Product H,7,2024-02-06 20:13:35.579330,10.71,CUST_00300,United Kingdom,74.97
921482,STOCK_0073,Product J,1,2023-10-05 20:13:35.579330,20.53,CUST_00300,United Kingdom,20.53
864752,STOCK_0085,Product D,2,2024-06-23 20:13:35.580626,65.43,CUST_00301,United Kingdom,130.86
790973,STOCK_0071,Product F,3,2024-07-16 20:13:35.580626,16.48,CUST_00301,United Kingdom,49.44
112938,STOCK_0079,Product B,3,2023-09-21 20:13:35.580626,47.41,CUST_00301,United Kingdom,142.23
376850,STOCK_0039,Product H,3,2025-01-03 20:13:35.580626,51.98,CUST_00301,United Kingdom,155.94
545292,STOCK_0049,Product F,9,2023-11-05 20:13:35.580626,47.57,CUST_00301,United Kingdom,428.13
206147,STOCK_0019,Product C,4,2024-11-11 20:13:35.580626,18.38,CUST_00301,United Kingdom,73.52
447692,STOCK_0093,Product H,5,2023-10-08 20:13:35.581575,50.4,CUST_00301,United Kingdom,252.0
248182,STOCK_0038,Product A,4,2024-04-13 20:13:35.581575,98.08,CUST_00302,United Kingdom,392.32
214427,STOCK_0052,Product H,9,2023-12-25 20:13:35.581575,15.84,CUST_00302,United Kingdom,142.56
592108,STOCK_0026,Product F,4,2023-12-19 20:13:35.582591,27.57,CUST_00302,United Kingdom,110.28
655943,STOCK_0080,Product A,6,2025-03-11 20:13:35.582591,59.18,CUST_00302,United Kingdom,355.08
562574,STOCK_0088,Product C,4,2025-07-17 20:13:35.583147,3.19,CUST_00302,United Kingdom,12.76
287435,STOCK_0062,Product E,9,2025-01-23 20:13:35.583147,54.75,CUST_00302,United Kingdom,492.75
279340,STOCK_0082,Product G,8,2024-01-04 20:13:35.583147,63.99,CUST_00303,United Kingdom,511.92
799023,STOCK_0056,Product H,9,2024-05-18 20:13:35.583147,20.58,CUST_00303,United Kingdom,185.21999999999997
937876,STOCK_0093,Product G,8,2025-08-10 20:13:35.583147,27.77,CUST_00303,United Kingdom,222.16
953009,STOCK_0053,Product G,3,2024-04-27 20:13:35.584250,2.51,CUST_00303,United Kingdom,7.529999999999999
815054,STOCK_0059,Product J,6,2023-09-14 20:13:35.584250,65.36,CUST_00304,Germany,392.15999999999997
694091,STOCK_0086,Product I,8,2024-02-24 20:13:35.584250,93.28,CUST_00304,Germany,746.24
536700,STOCK_0076,Product D,4,2024-08-05 20:13:35.584250,80.12,CUST_00305,France,320.48
686400,STOCK_0027,Product A,4,2024-08-01 20:13:35.585299,33.98,CUST_00305,France,135.92
606805,STOCK_0065,Product I,3,2024-07-23 20:13:35.585299,43.02,CUST_00305,France,129.06
954967,STOCK_0022,Product H,1,2024-01-24 20:13:35.585299,19.37,CUST_00306,Belgium,19.37
234670,STOCK_0039,Product E,9,2025-03-01 20:13:35.585299,48.86,CUST_00306,Belgium,439.74
372409,STOCK_0077,Product C,7,2024-09-27 20:13:35.585299,16.52,CUST_00306,Belgium,115.64
670392,STOCK_0008,Product I,4,2024-04-15 20:13:35.585299,39.78,CUST_00306,Belgium,159.12
655611,STOCK_0035,Product A,9,2023-11-02 20:13:35.586053,58.12,CUST_00306,Belgium,523.0799999999999
387795,STOCK_0030,Product H,8,2023-09-09 20:13:35.586053,40.41,CUST_00307,United Kingdom,323.28
565899,STOCK_0046,Product G,1,2023-11-02 20:13:35.586533,41.91,CUST_00307,United Kingdom,41.91
616404,STOCK_0015,Product J,4,2024-05-11 20:13:35.586533,77.43,CUST_00307,United Kingdom,309.72
172746,STOCK_0063,Product I,5,2025-06-27 20:13:35.586533,68.7,CUST_00307,United Kingdom,343.5
123259,STOCK_0042,Product D,5,2023-11-10 20:13:35.586533,32.14,CUST_00307,United Kingdom,160.7
737547,STOCK_0067,Product B,5,2024-03-22 20:13:35.587073,27.53,CUST_00308,United Kingdom,137.65
493471,STOCK_0009,Product D,2,2024-05-22 20:13:35.587073,77.07,CUST_00308,United Kingdom,154.14
691684,STOCK_0049,Product A,7,2024-04-26 20:13:35.587447,87.48,CUST_00308,United Kingdom,612.36
631520,STOCK_0004,Product H,5,2023-12-13 20:13:35.587447,7.56,CUST_00309,France,37.8
830328,STOCK_0026,Product E,7,2024-07-27 20:13:35.587447,82.5,CUST_00309,France,577.5
799438,STOCK_0022,Product I,8,2024-10-02 20:13:35.587447,64.38,CUST_00309,France,515.04
452475,STOCK_0012,Product J,5,2024-04-19 20:13:35.587447,11.12,CUST_00310,United Kingdom,55.599999999999994
830076,STOCK_0003,Product C,2,2024-06-03 20:13:35.587447,3.02,CUST_00310,United Kingdom,6.04
505737,STOCK_0060,Product J,7,2025-05-21 20:13:35.588702,43.62,CUST_00310,United Kingdom,305.34
700682,STOCK_0093,Product A,6,2024-11-13 20:13:35.588702,41.52,CUST_00310,United Kingdom,249.12
711340,STOCK_0067,Product C,8,2025-04-12 20:13:35.588702,43.08,CUST_00310,United Kingdom,344.64
263041,STOCK_0012,Product E,3,2024-12-11 20:13:35.588702,96.11,CUST_00311,United Kingdom,288.33
318220,STOCK_0025,Product D,4,2025-03-09 20:13:35.589702,21.15,CUST_00311,United Kingdom,84.6
458349,STOCK_0035,Product C,6,2023-09-12 20:13:35.589702,1.81,CUST_00311,United Kingdom,10.86
740539,STOCK_0067,Product F,7,2024-03-14 20:13:35.589702,25.97,CUST_00311,United Kingdom,181.79
374383,STOCK_0010,Product D,7,2025-07-23 20:13:35.589702,22.2,CUST_00311,United Kingdom,155.4
484533,STOCK_0087,Product D,1,2025-03-24 20:13:35.590397,34.36,CUST_00312,United Kingdom,34.36
676395,STOCK_0039,Product B,1,2025-05-09 20:13:35.590397,43.37,CUST_00312,United Kingdom,43.37
595339,STOCK_0028,Product J,6,2025-04-10 20:13:35.590397,60.97,CUST_00312,United Kingdom,365.82
190815,STOCK_0057,Product A,6,2025-05-08 20:13:35.590397,75.07,CUST_00313,United Kingdom,450.41999999999996
371609,STOCK_0086,Product H,5,2024-09-17 20:13:35.590397,80.79,CUST_00313,United Kingdom,403.95000000000005
526492,STOCK_0099,Product J,3,2024-02-05 20:13:35.590397,84.68,CUST_00313,United Kingdom,254.04000000000002
563723,STOCK_0089,Product D,1,2025-03-06 20:13:35.591473,68.59,CUST_00313,United Kingdom,68.59
496281,STOCK_0076,Product C,9,2024-11-05 20:13:35.591473,66.91,CUST_00313,United Kingdom,602.1899999999999
737816,STOCK_0064,Product D,8,2024-05-19 20:13:35.591473,28.89,CUST_00314,Belgium,231.12
902364,STOCK_0008,Product E,3,2025-07-06 20:13:35.591473,42.46,CUST_00314,Belgium,127.38
823704,STOCK_0076,Product I,4,2025-04-25 20:13:35.591473,76.31,CUST_00314,Belgium,305.24
856120,STOCK_0081,Product F,3,2024-04-03 20:13:35.592582,23.82,CUST_00315,Spain,71.46000000000001
313396,STOCK_0039,Product E,9,2024-10-18 20:13:35.592582,25.64,CUST_00315,Spain,230.76
368774,STOCK_0037,Product E,9,2024-12-04 20:13:35.592582,17.85,CUST_00315,Spain,160.65
541259,STOCK_0006,Product E,5,2023-09-14 20:13:35.593559,23.83,CUST_00316,Germany,119.14999999999999
260786,STOCK_0094,Product D,4,2024-05-28 20:13:35.594501,31.58,CUST_00316,Germany,126.32
834480,STOCK_0035,Product E,3,2023-12-09 20:13:35.595107,67.15,CUST_00317,United Kingdom,201.45000000000002
865550,STOCK_0096,Product D,4,2025-03-11 20:13:35.595107,40.95,CUST_00317,United Kingdom,163.8
266020,STOCK_0050,Product F,8,2024-08-19 20:13:35.596028,84.29,CUST_00318,United Kingdom,674.32
444352,STOCK_0080,Product G,7,2025-07-15 20:13:35.596528,84.73,CUST_00318,United Kingdom,593.11
645007,STOCK_0044,Product D,5,2024-02-20 20:13:35.596528,76.18,CUST_00318,United Kingdom,380.90000000000003
386422,STOCK_0093,Product H,6,2024-06-21 20:13:35.596528,30.85,CUST_00318,United Kingdom,185.10000000000002
984094,STOCK_0053,Product C,8,2024-04-24 20:13:35.597845,72.32,CUST_00319,United Kingdom,578.56
131912,STOCK_0064,Product G,5,2024-08-18 20:13:35.597845,80.03,CUST_00319,United Kingdom,400.15
