order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORDER_001308,1,PROD_2755,SELLER_600,2024-06-06 20:13:34.096603,219.59,30.47
ORDER_001308,2,PROD_9582,SELLER_620,2024-06-02 20:13:34.096603,400.88,9.96
ORDER_001309,1,PROD_5398,SELLER_657,2024-01-30 20:13:34.097805,446.29,43.77
ORDER_001309,2,PROD_9830,SELLER_794,2024-01-30 20:13:34.097805,353.74,9.07
ORDER_001310,1,PROD_4770,SELLER_632,2025-04-16 20:13:34.098807,327.57,30.3
ORDER_001310,2,PROD_1450,SELLER_438,2025-04-16 20:13:34.098807,409.79,19.05
ORDER_001311,1,PROD_6915,SELLER_511,2024-11-12 20:13:34.099764,496.53,33.3
ORDER_001311,2,PROD_1549,SELLER_216,2024-11-08 20:13:34.099764,453.25,35.38
ORDER_001311,3,PROD_8083,SELLER_588,2024-11-10 20:13:34.099764,217.97,36.97
ORDER_001312,1,PROD_4736,SELLER_364,2023-11-10 20:13:34.100875,373.65,16.44
ORDER_001312,2,PROD_9793,SELLER_317,2023-11-04 20:13:34.100875,496.87,38.21
ORDER_001313,1,PROD_3738,SELLER_940,2024-02-04 20:13:34.100875,297.58,13.76
ORDER_001313,2,PROD_5720,SELLER_889,2024-02-06 20:13:34.100875,401.1,8.08
ORDER_001313,3,PROD_9221,SELLER_446,2024-02-04 20:13:34.100875,330.42,39.23
ORDER_001314,1,PROD_9079,SELLER_865,2024-04-19 20:13:34.101869,217.77,33.57
ORDER_001314,2,PROD_4468,SELLER_608,2024-04-21 20:13:34.101869,469.81,18.93
ORDER_001314,3,PROD_7516,SELLER_630,2024-04-19 20:13:34.101869,229.11,34.54
ORDER_001315,1,PROD_2605,SELLER_183,2025-08-19 20:13:34.103247,366.2,5.53
ORDER_001316,1,PROD_4910,SELLER_678,2025-01-27 20:13:34.104139,174.38,36.44
ORDER_001317,1,PROD_4380,SELLER_669,2025-01-24 20:13:34.104139,210.6,15.4
ORDER_001317,2,PROD_3711,SELLER_987,2025-01-19 20:13:34.104139,99.0,24.38
ORDER_001318,1,PROD_1379,SELLER_360,2023-12-10 20:13:34.104729,235.33,19.73
ORDER_001319,1,PROD_3922,SELLER_228,2025-08-08 20:13:34.104729,358.44,39.85
ORDER_001319,2,PROD_9302,SELLER_915,2025-08-09 20:13:34.104729,438.71,11.88
ORDER_001320,1,PROD_3186,SELLER_717,2025-03-27 20:13:34.105973,170.37,36.06
ORDER_001321,1,PROD_8372,SELLER_968,2023-09-29 20:13:34.105973,232.89,29.84
ORDER_001322,1,PROD_8221,SELLER_299,2024-07-11 20:13:34.106931,470.6,47.99
ORDER_001323,1,PROD_1737,SELLER_440,2023-11-18 20:13:34.107344,107.53,15.06
ORDER_001323,2,PROD_5418,SELLER_280,2023-11-17 20:13:34.107344,379.37,44.66
ORDER_001323,3,PROD_9045,SELLER_778,2023-11-20 20:13:34.107344,485.35,40.14
ORDER_001324,1,PROD_5002,SELLER_312,2024-12-21 20:13:34.107344,336.86,20.93
ORDER_001325,1,PROD_8334,SELLER_493,2024-12-21 20:13:34.108370,383.71,49.87
ORDER_001326,1,PROD_4680,SELLER_515,2025-06-25 20:13:34.108370,204.24,46.47
ORDER_001326,2,PROD_1910,SELLER_542,2025-06-18 20:13:34.108370,187.22,31.1
ORDER_001327,1,PROD_9014,SELLER_813,2024-10-13 20:13:34.109368,36.83,8.6
ORDER_001327,2,PROD_3524,SELLER_121,2024-10-13 20:13:34.109368,261.08,7.86
ORDER_001327,3,PROD_5625,SELLER_649,2024-10-14 20:13:34.109368,175.95,36.79
ORDER_001328,1,PROD_8875,SELLER_944,2024-11-09 20:13:34.109368,365.24,40.53
ORDER_001328,2,PROD_7263,SELLER_372,2024-11-07 20:13:34.109368,10.49,44.11
ORDER_001328,3,PROD_1260,SELLER_380,2024-11-10 20:13:34.109368,214.87,20.18
ORDER_001329,1,PROD_8889,SELLER_852,2025-03-12 20:13:34.110881,476.4,19.99
ORDER_001330,1,PROD_6156,SELLER_126,2023-11-16 20:13:34.111554,481.28,42.53
ORDER_001330,2,PROD_7684,SELLER_173,2023-11-11 20:13:34.111554,390.16,19.13
ORDER_001330,3,PROD_8669,SELLER_161,2023-11-12 20:13:34.111554,170.98,9.61
ORDER_001331,1,PROD_7512,SELLER_767,2023-08-25 20:13:34.111979,464.06,40.29
ORDER_001332,1,PROD_1408,SELLER_927,2024-01-22 20:13:34.112494,54.97,39.98
ORDER_001332,2,PROD_2127,SELLER_416,2024-01-16 20:13:34.112494,313.18,47.04
ORDER_001332,3,PROD_2178,SELLER_458,2024-01-21 20:13:34.112494,185.87,11.66
ORDER_001333,1,PROD_6951,SELLER_226,2025-03-15 20:13:34.112839,286.39,5.75
ORDER_001333,2,PROD_9664,SELLER_964,2025-03-13 20:13:34.112839,272.46,49.65
ORDER_001333,3,PROD_3248,SELLER_465,2025-03-12 20:13:34.112839,269.99,8.1
ORDER_001334,1,PROD_8026,SELLER_665,2024-06-27 20:13:34.114082,251.46,15.7
ORDER_001335,1,PROD_1900,SELLER_292,2025-04-25 20:13:34.114082,152.35,32.38
ORDER_001335,2,PROD_7679,SELLER_634,2025-04-29 20:13:34.114082,329.31,15.55
ORDER_001336,1,PROD_1397,SELLER_281,2025-06-29 20:13:34.115080,494.36,33.53
ORDER_001336,2,PROD_6099,SELLER_399,2025-06-28 20:13:34.115080,290.04,43.1
ORDER_001336,3,PROD_7947,SELLER_410,2025-07-05 20:13:34.115080,178.76,5.51
ORDER_001337,1,PROD_6423,SELLER_654,2024-11-19 20:13:34.116049,471.51,26.96
ORDER_001338,1,PROD_5946,SELLER_219,2024-01-18 20:13:34.116049,382.53,15.82
ORDER_001338,2,PROD_5966,SELLER_469,2024-01-13 20:13:34.116049,320.35,10.1
ORDER_001338,3,PROD_7867,SELLER_786,2024-01-17 20:13:34.116049,484.93,15.62
ORDER_001339,1,PROD_9310,SELLER_710,2025-04-10 20:13:34.118200,364.55,42.33
ORDER_001339,2,PROD_7452,SELLER_348,2025-04-12 20:13:34.118200,166.91,24.55
ORDER_001340,1,PROD_8123,SELLER_109,2025-02-26 20:13:34.118200,357.49,16.19
ORDER_001340,2,PROD_6543,SELLER_622,2025-02-19 20:13:34.118200,204.7,16.07
ORDER_001340,3,PROD_6684,SELLER_224,2025-02-26 20:13:34.118200,174.7,43.13
ORDER_001341,1,PROD_6586,SELLER_821,2024-08-07 20:13:34.119194,149.26,7.79
ORDER_001341,2,PROD_3923,SELLER_760,2024-08-02 20:13:34.119194,54.17,14.29
ORDER_001342,1,PROD_8510,SELLER_615,2024-12-04 20:13:34.119797,145.35,36.93
ORDER_001343,1,PROD_6612,SELLER_534,2024-05-17 20:13:34.120647,48.47,20.52
ORDER_001343,2,PROD_2364,SELLER_851,2024-05-18 20:13:34.120647,422.27,17.47
ORDER_001344,1,PROD_3274,SELLER_455,2024-08-16 20:13:34.121343,215.51,27.69
ORDER_001344,2,PROD_2665,SELLER_960,2024-08-13 20:13:34.121343,155.38,46.7
ORDER_001344,3,PROD_6747,SELLER_450,2024-08-11 20:13:34.121343,120.3,18.03
ORDER_001345,1,PROD_7122,SELLER_871,2024-02-05 20:13:34.121343,71.28,17.46
ORDER_001345,2,PROD_1259,SELLER_317,2024-01-31 20:13:34.121343,471.8,49.88
ORDER_001346,1,PROD_9572,SELLER_506,2023-11-07 20:13:34.121343,377.51,40.45
ORDER_001347,1,PROD_5983,SELLER_573,2024-10-30 20:13:34.122548,447.75,7.17
ORDER_001347,2,PROD_1783,SELLER_782,2024-10-26 20:13:34.122548,78.68,21.13
ORDER_001348,1,PROD_6722,SELLER_190,2023-10-16 20:13:34.122548,437.67,10.49
ORDER_001349,1,PROD_6630,SELLER_642,2024-10-27 20:13:34.122548,365.57,27.73
ORDER_001349,2,PROD_5661,SELLER_741,2024-10-24 20:13:34.122548,396.72,47.71
ORDER_001349,3,PROD_9187,SELLER_577,2024-10-31 20:13:34.122548,12.42,40.36
ORDER_001350,1,PROD_7090,SELLER_660,2024-10-26 20:13:34.123925,254.13,20.62
ORDER_001351,1,PROD_8623,SELLER_591,2024-11-20 20:13:34.123925,35.19,36.05
ORDER_001352,1,PROD_3318,SELLER_491,2025-04-11 20:13:34.123925,97.92,14.21
ORDER_001352,2,PROD_1899,SELLER_154,2025-04-11 20:13:34.123925,167.53,33.27
ORDER_001353,1,PROD_4750,SELLER_717,2023-09-09 20:13:34.124947,203.64,45.46
ORDER_001354,1,PROD_6813,SELLER_258,2024-06-15 20:13:34.124947,118.67,23.15
ORDER_001355,1,PROD_3921,SELLER_585,2024-12-20 20:13:34.125964,385.97,26.74
ORDER_001355,2,PROD_2921,SELLER_976,2024-12-21 20:13:34.125964,356.94,8.15
ORDER_001355,3,PROD_6282,SELLER_657,2024-12-23 20:13:34.125964,266.76,11.23
ORDER_001356,1,PROD_2547,SELLER_391,2023-11-11 20:13:34.125964,372.13,25.83
ORDER_001356,2,PROD_8214,SELLER_516,2023-11-07 20:13:34.125964,490.46,27.33
ORDER_001356,3,PROD_8241,SELLER_152,2023-11-15 20:13:34.125964,245.02,26.34
ORDER_001357,1,PROD_5865,SELLER_310,2025-01-31 20:13:34.125964,366.99,32.5
ORDER_001357,2,PROD_8477,SELLER_854,2025-02-02 20:13:34.125964,33.2,9.69
ORDER_001358,1,PROD_8591,SELLER_147,2024-04-19 20:13:34.126945,342.65,11.56
ORDER_001359,1,PROD_7777,SELLER_213,2024-03-14 20:13:34.126945,497.14,19.72
ORDER_001360,1,PROD_1933,SELLER_388,2025-07-17 20:13:34.126945,95.57,33.91
ORDER_001361,1,PROD_2385,SELLER_388,2024-06-15 20:13:34.127947,222.34,40.69
ORDER_001361,2,PROD_8693,SELLER_230,2024-06-15 20:13:34.127947,184.87,44.6
ORDER_001361,3,PROD_5628,SELLER_476,2024-06-17 20:13:34.127947,425.17,46.04
ORDER_001362,1,PROD_5905,SELLER_733,2025-06-13 20:13:34.127947,247.37,10.98
ORDER_001362,2,PROD_1459,SELLER_914,2025-06-13 20:13:34.127947,443.21,18.33
ORDER_001363,1,PROD_1864,SELLER_266,2023-10-05 20:13:34.127947,45.63,13.45
ORDER_001364,1,PROD_8218,SELLER_981,2023-11-11 20:13:34.127947,123.24,12.69
ORDER_001364,2,PROD_7219,SELLER_855,2023-11-08 20:13:34.127947,373.33,32.04
ORDER_001364,3,PROD_7510,SELLER_925,2023-11-15 20:13:34.127947,423.49,46.43
ORDER_001365,1,PROD_8792,SELLER_838,2024-11-02 20:13:34.129125,439.1,43.47
ORDER_001366,1,PROD_5705,SELLER_203,2025-03-12 20:13:34.129125,57.05,30.08
ORDER_001367,1,PROD_4491,SELLER_325,2024-08-21 20:13:34.129687,429.38,9.8
ORDER_001367,2,PROD_4506,SELLER_802,2024-08-27 20:13:34.129687,58.77,41.76
ORDER_001367,3,PROD_2617,SELLER_320,2024-08-22 20:13:34.129687,262.9,22.77
ORDER_001368,1,PROD_5860,SELLER_282,2024-11-17 20:13:34.130049,107.48,22.87
ORDER_001368,2,PROD_8173,SELLER_403,2024-11-17 20:13:34.130049,284.74,24.73
ORDER_001368,3,PROD_1104,SELLER_815,2024-11-20 20:13:34.130049,10.81,42.21
ORDER_001369,1,PROD_6156,SELLER_118,2025-06-27 20:13:34.130049,293.18,16.98
ORDER_001370,1,PROD_5072,SELLER_600,2024-08-21 20:13:34.130049,99.86,36.98
ORDER_001371,1,PROD_6728,SELLER_249,2024-10-08 20:13:34.130049,326.92,10.0
ORDER_001371,2,PROD_4990,SELLER_779,2024-10-09 20:13:34.130049,474.72,48.59
ORDER_001372,1,PROD_6057,SELLER_891,2025-08-17 20:13:34.131070,250.72,12.53
ORDER_001372,2,PROD_6251,SELLER_639,2025-08-11 20:13:34.131070,244.35,45.44
ORDER_001372,3,PROD_5983,SELLER_605,2025-08-10 20:13:34.131070,461.57,25.56
ORDER_001373,1,PROD_9423,SELLER_710,2025-06-25 20:13:34.131070,101.47,42.83
ORDER_001373,2,PROD_9509,SELLER_606,2025-06-27 20:13:34.131070,108.36,45.51
ORDER_001374,1,PROD_1201,SELLER_192,2023-09-11 20:13:34.132064,329.16,48.69
ORDER_001374,2,PROD_9817,SELLER_944,2023-09-09 20:13:34.132064,424.35,43.48
ORDER_001375,1,PROD_1321,SELLER_534,2023-09-06 20:13:34.132064,222.65,15.17
ORDER_001375,2,PROD_4086,SELLER_223,2023-09-02 20:13:34.132064,130.23,39.69
ORDER_001375,3,PROD_7332,SELLER_403,2023-09-06 20:13:34.132064,23.69,17.04
ORDER_001376,1,PROD_1452,SELLER_932,2025-05-07 20:13:34.132064,236.85,47.51
ORDER_001376,2,PROD_9181,SELLER_505,2025-05-12 20:13:34.132064,48.92,25.03
ORDER_001377,1,PROD_5432,SELLER_399,2025-05-11 20:13:34.132064,452.94,12.42
ORDER_001377,2,PROD_8850,SELLER_969,2025-05-08 20:13:34.132064,225.2,8.59
ORDER_001377,3,PROD_6552,SELLER_982,2025-05-09 20:13:34.132064,115.67,37.15
ORDER_001378,1,PROD_1256,SELLER_834,2024-06-27 20:13:34.133066,42.81,45.06
ORDER_001379,1,PROD_9674,SELLER_693,2024-06-24 20:13:34.133066,297.82,45.52
ORDER_001379,2,PROD_8044,SELLER_327,2024-06-29 20:13:34.133066,464.36,9.16
ORDER_001380,1,PROD_1443,SELLER_119,2024-05-14 20:13:34.133066,123.72,46.27
ORDER_001380,2,PROD_4390,SELLER_217,2024-05-13 20:13:34.133066,268.19,29.41
ORDER_001380,3,PROD_1815,SELLER_503,2024-05-14 20:13:34.133066,491.22,24.69
ORDER_001381,1,PROD_4801,SELLER_355,2024-12-18 20:13:34.134086,43.51,31.91
ORDER_001381,2,PROD_6526,SELLER_732,2024-12-11 20:13:34.134086,112.5,34.56
ORDER_001381,3,PROD_8715,SELLER_736,2024-12-16 20:13:34.134086,207.43,21.79
ORDER_001382,1,PROD_3876,SELLER_707,2023-10-13 20:13:34.134086,343.14,18.32
ORDER_001382,2,PROD_6669,SELLER_379,2023-10-11 20:13:34.134086,489.84,25.39
ORDER_001382,3,PROD_4662,SELLER_725,2023-10-14 20:13:34.134086,325.22,28.31
ORDER_001383,1,PROD_7397,SELLER_870,2025-02-05 20:13:34.134086,449.33,20.18
ORDER_001384,1,PROD_7752,SELLER_611,2025-04-04 20:13:34.135063,153.98,17.43
ORDER_001384,2,PROD_2884,SELLER_162,2025-04-02 20:13:34.135063,200.6,36.02
ORDER_001385,1,PROD_8102,SELLER_705,2025-01-20 20:13:34.135063,110.49,25.75
ORDER_001385,2,PROD_8661,SELLER_890,2025-01-20 20:13:34.135063,414.04,39.17
ORDER_001386,1,PROD_5223,SELLER_452,2024-06-28 20:13:34.135063,33.81,33.2
ORDER_001386,2,PROD_6737,SELLER_694,2024-06-29 20:13:34.135063,302.47,5.89
ORDER_001386,3,PROD_2371,SELLER_660,2024-06-30 20:13:34.135063,416.57,47.57
ORDER_001387,1,PROD_2153,SELLER_944,2025-02-05 20:13:34.135063,89.36,38.48
ORDER_001388,1,PROD_7187,SELLER_403,2024-03-05 20:13:34.136060,446.57,24.6
ORDER_001388,2,PROD_6529,SELLER_837,2024-02-29 20:13:34.136060,214.81,47.98
ORDER_001388,3,PROD_6029,SELLER_527,2024-03-04 20:13:34.136060,494.1,27.96
ORDER_001389,1,PROD_4908,SELLER_271,2024-01-09 20:13:34.136850,283.34,42.17
ORDER_001389,2,PROD_8995,SELLER_899,2024-01-06 20:13:34.136850,145.48,7.25
ORDER_001390,1,PROD_7943,SELLER_717,2025-01-29 20:13:34.136850,350.61,27.13
ORDER_001391,1,PROD_8652,SELLER_340,2025-01-06 20:13:34.136850,241.02,11.44
ORDER_001391,2,PROD_4830,SELLER_656,2024-12-29 20:13:34.136850,487.5,8.86
ORDER_001392,1,PROD_2738,SELLER_193,2024-07-21 20:13:34.136850,219.93,11.76
ORDER_001392,2,PROD_9690,SELLER_470,2024-07-20 20:13:34.136850,259.36,10.51
ORDER_001393,1,PROD_5540,SELLER_876,2025-01-14 20:13:34.137871,279.37,21.92
ORDER_001393,2,PROD_2914,SELLER_181,2025-01-16 20:13:34.137871,475.53,35.18
ORDER_001394,1,PROD_5803,SELLER_525,2025-07-25 20:13:34.137871,466.19,31.4
ORDER_001395,1,PROD_7593,SELLER_339,2024-03-08 20:13:34.138336,31.34,18.92
ORDER_001395,2,PROD_7981,SELLER_826,2024-03-03 20:13:34.138336,402.8,22.57
ORDER_001395,3,PROD_4133,SELLER_982,2024-03-09 20:13:34.138336,160.08,9.03
ORDER_001396,1,PROD_6931,SELLER_212,2025-07-20 20:13:34.138336,233.38,30.1
ORDER_001396,2,PROD_1464,SELLER_790,2025-07-21 20:13:34.138336,363.7,15.53
ORDER_001397,1,PROD_7812,SELLER_360,2025-03-11 20:13:34.138336,249.77,48.16
ORDER_001398,1,PROD_8636,SELLER_936,2024-09-04 20:13:34.138336,172.99,37.66
ORDER_001398,2,PROD_3171,SELLER_322,2024-09-10 20:13:34.138336,118.51,22.56
ORDER_001399,1,PROD_9793,SELLER_302,2024-03-08 20:13:34.139341,385.41,31.95
ORDER_001399,2,PROD_3734,SELLER_930,2024-03-10 20:13:34.139341,382.41,49.07
ORDER_001399,3,PROD_1047,SELLER_844,2024-03-07 20:13:34.139341,139.4,15.14
ORDER_001400,1,PROD_5065,SELLER_181,2023-10-22 20:13:34.139341,407.58,42.42
ORDER_001400,2,PROD_9785,SELLER_898,2023-10-20 20:13:34.139341,239.7,49.95
ORDER_001400,3,PROD_4586,SELLER_822,2023-10-14 20:13:34.139341,130.64,35.3
ORDER_001401,1,PROD_9285,SELLER_451,2024-01-12 20:13:34.139341,217.06,9.09
ORDER_001402,1,PROD_6452,SELLER_674,2024-05-13 20:13:34.140343,344.91,32.86
ORDER_001402,2,PROD_1459,SELLER_288,2024-05-11 20:13:34.140343,198.43,44.11
ORDER_001403,1,PROD_3440,SELLER_734,2024-09-08 20:13:34.140343,337.6,18.87
ORDER_001404,1,PROD_4495,SELLER_450,2024-03-23 20:13:34.140343,11.7,26.36
ORDER_001404,2,PROD_4533,SELLER_144,2024-03-28 20:13:34.140343,364.02,12.78
ORDER_001404,3,PROD_4904,SELLER_207,2024-03-26 20:13:34.140343,104.1,6.45
ORDER_001405,1,PROD_1058,SELLER_962,2024-04-15 20:13:34.141340,134.3,15.95
ORDER_001406,1,PROD_2196,SELLER_761,2024-03-04 20:13:34.141340,353.53,26.66
ORDER_001406,2,PROD_2247,SELLER_742,2024-03-09 20:13:34.141340,31.75,37.68
ORDER_001407,1,PROD_6351,SELLER_949,2024-04-17 20:13:34.141340,378.23,48.22
ORDER_001407,2,PROD_6910,SELLER_464,2024-04-17 20:13:34.141340,228.52,24.25
ORDER_001407,3,PROD_1228,SELLER_878,2024-04-17 20:13:34.141340,233.73,32.91
ORDER_001408,1,PROD_8496,SELLER_894,2024-03-12 20:13:34.142347,441.53,46.42
ORDER_001408,2,PROD_6155,SELLER_304,2024-03-08 20:13:34.142347,227.32,20.45
ORDER_001409,1,PROD_4915,SELLER_419,2023-11-11 20:13:34.142347,308.68,32.38
ORDER_001409,2,PROD_2677,SELLER_694,2023-11-11 20:13:34.142347,431.18,26.34
ORDER_001410,1,PROD_5587,SELLER_741,2023-12-24 20:13:34.142347,321.52,35.85
ORDER_001410,2,PROD_2351,SELLER_120,2023-12-17 20:13:34.142347,221.21,32.61
ORDER_001410,3,PROD_1598,SELLER_131,2023-12-19 20:13:34.142347,47.89,25.52
ORDER_001411,1,PROD_5312,SELLER_255,2025-07-21 20:13:34.143344,352.69,19.65
ORDER_001411,2,PROD_8102,SELLER_600,2025-07-21 20:13:34.143344,204.15,10.98
ORDER_001412,1,PROD_1328,SELLER_893,2025-06-13 20:13:34.143344,38.43,26.83
ORDER_001412,2,PROD_8714,SELLER_213,2025-06-17 20:13:34.143344,184.68,49.91
ORDER_001413,1,PROD_2236,SELLER_798,2025-01-29 20:13:34.143344,410.75,28.12
ORDER_001413,2,PROD_5766,SELLER_110,2025-02-05 20:13:34.143344,425.55,22.12
ORDER_001414,1,PROD_8146,SELLER_887,2025-03-19 20:13:34.144334,366.12,11.15
ORDER_001414,2,PROD_9025,SELLER_605,2025-03-22 20:13:34.144334,256.41,48.53
ORDER_001414,3,PROD_2513,SELLER_357,2025-03-27 20:13:34.144334,40.58,33.36
ORDER_001415,1,PROD_6669,SELLER_806,2025-01-16 20:13:34.144334,489.93,9.97
ORDER_001416,1,PROD_8403,SELLER_814,2025-02-26 20:13:34.145010,462.92,32.76
ORDER_001416,2,PROD_5860,SELLER_166,2025-02-24 20:13:34.145010,284.32,31.89
ORDER_001416,3,PROD_8845,SELLER_785,2025-02-20 20:13:34.145010,167.01,30.16
ORDER_001417,1,PROD_6842,SELLER_873,2024-12-27 20:13:34.145010,412.42,13.88
ORDER_001418,1,PROD_1382,SELLER_904,2024-01-28 20:13:34.145010,220.78,5.84
ORDER_001418,2,PROD_7594,SELLER_742,2024-02-02 20:13:34.145010,181.37,48.45
ORDER_001418,3,PROD_4198,SELLER_640,2024-02-04 20:13:34.145010,33.51,48.5
ORDER_001419,1,PROD_9505,SELLER_118,2025-02-03 20:13:34.145716,206.0,37.07
ORDER_001419,2,PROD_4682,SELLER_681,2025-02-06 20:13:34.145716,267.41,43.44
ORDER_001419,3,PROD_8394,SELLER_725,2025-02-03 20:13:34.145716,122.13,12.02
ORDER_001420,1,PROD_2050,SELLER_804,2024-04-22 20:13:34.145716,477.01,6.75
ORDER_001420,2,PROD_8674,SELLER_220,2024-04-30 20:13:34.145716,486.45,32.38
ORDER_001421,1,PROD_1760,SELLER_670,2025-05-15 20:13:34.146544,401.26,13.02
ORDER_001422,1,PROD_4140,SELLER_981,2025-03-01 20:13:34.146544,68.19,17.75
ORDER_001422,2,PROD_8063,SELLER_150,2025-03-05 20:13:34.146544,270.34,7.46
ORDER_001423,1,PROD_8735,SELLER_691,2024-01-17 20:13:34.146544,477.59,32.87
ORDER_001423,2,PROD_3022,SELLER_130,2024-01-12 20:13:34.146544,314.36,5.87
ORDER_001424,1,PROD_1411,SELLER_761,2024-07-29 20:13:34.146544,90.32,35.1
ORDER_001424,2,PROD_5595,SELLER_679,2024-07-27 20:13:34.146544,258.04,7.77
ORDER_001424,3,PROD_3037,SELLER_406,2024-08-03 20:13:34.146544,481.28,39.39
ORDER_001425,1,PROD_5952,SELLER_386,2025-08-19 20:13:34.147810,268.73,39.28
ORDER_001425,2,PROD_9019,SELLER_517,2025-08-16 20:13:34.147810,481.3,22.34
ORDER_001425,3,PROD_4584,SELLER_837,2025-08-18 20:13:34.147810,51.48,47.76
ORDER_001426,1,PROD_7148,SELLER_750,2025-07-25 20:13:34.147810,104.33,24.78
ORDER_001426,2,PROD_5895,SELLER_416,2025-07-28 20:13:34.147810,404.74,26.89
ORDER_001426,3,PROD_9191,SELLER_141,2025-07-28 20:13:34.147810,307.69,7.8
ORDER_001427,1,PROD_7733,SELLER_722,2024-11-04 20:13:34.147810,286.42,21.8
ORDER_001428,1,PROD_3335,SELLER_211,2024-03-10 20:13:34.148804,56.46,30.17
ORDER_001429,1,PROD_5684,SELLER_319,2025-03-12 20:13:34.148804,308.11,44.15
ORDER_001430,1,PROD_8265,SELLER_268,2025-05-23 20:13:34.148804,84.7,23.5
ORDER_001430,2,PROD_9099,SELLER_957,2025-05-18 20:13:34.148804,483.65,10.68
ORDER_001431,1,PROD_5036,SELLER_766,2024-02-15 20:13:34.148804,126.02,25.01
ORDER_001432,1,PROD_7645,SELLER_731,2024-09-14 20:13:34.149806,303.45,22.01
ORDER_001432,2,PROD_9233,SELLER_703,2024-09-15 20:13:34.149806,401.58,12.09
ORDER_001432,3,PROD_4517,SELLER_320,2024-09-17 20:13:34.149806,132.74,31.59
ORDER_001433,1,PROD_9422,SELLER_551,2024-09-15 20:13:34.149806,43.78,37.11
ORDER_001433,2,PROD_3903,SELLER_493,2024-09-13 20:13:34.149806,156.06,29.98
ORDER_001433,3,PROD_3074,SELLER_757,2024-09-11 20:13:34.149806,122.71,5.69
ORDER_001434,1,PROD_5709,SELLER_905,2025-04-20 20:13:34.150814,19.91,37.48
ORDER_001434,2,PROD_4403,SELLER_109,2025-04-25 20:13:34.150814,224.85,31.44
ORDER_001435,1,PROD_2624,SELLER_708,2024-04-26 20:13:34.150814,488.37,23.46
ORDER_001435,2,PROD_9990,SELLER_474,2024-04-20 20:13:34.150814,360.88,13.78
ORDER_001435,3,PROD_9151,SELLER_410,2024-04-26 20:13:34.150814,37.23,10.19
ORDER_001436,1,PROD_4679,SELLER_612,2024-04-12 20:13:34.150814,434.51,37.63
ORDER_001436,2,PROD_9832,SELLER_790,2024-04-10 20:13:34.150814,87.74,28.93
ORDER_001436,3,PROD_4811,SELLER_772,2024-04-14 20:13:34.150814,238.81,31.55
ORDER_001437,1,PROD_6901,SELLER_267,2025-02-02 20:13:34.150814,188.63,40.69
ORDER_001437,2,PROD_2275,SELLER_592,2025-01-31 20:13:34.150814,416.33,38.2
ORDER_001438,1,PROD_6705,SELLER_220,2024-03-26 20:13:34.151808,318.13,20.39
ORDER_001439,1,PROD_6628,SELLER_877,2024-06-13 20:13:34.151808,195.55,43.68
ORDER_001439,2,PROD_3936,SELLER_114,2024-06-09 20:13:34.151808,18.51,34.1
ORDER_001440,1,PROD_2613,SELLER_315,2023-12-08 20:13:34.151808,136.52,48.68
ORDER_001440,2,PROD_6067,SELLER_960,2023-12-03 20:13:34.151808,323.48,8.43
ORDER_001441,1,PROD_6099,SELLER_675,2023-10-05 20:13:34.152698,57.33,41.15
ORDER_001441,2,PROD_7311,SELLER_511,2023-10-03 20:13:34.152698,489.95,20.96
ORDER_001442,1,PROD_6437,SELLER_662,2024-12-09 20:13:34.152698,356.85,36.5
ORDER_001443,1,PROD_5358,SELLER_220,2024-11-17 20:13:34.152698,286.12,20.99
ORDER_001443,2,PROD_5301,SELLER_142,2024-11-14 20:13:34.152698,58.0,35.59
ORDER_001443,3,PROD_9536,SELLER_241,2024-11-16 20:13:34.152698,207.06,34.94
ORDER_001444,1,PROD_8056,SELLER_480,2025-01-04 20:13:34.153280,223.73,12.97
ORDER_001444,2,PROD_1735,SELLER_733,2024-12-31 20:13:34.153280,467.3,31.84
ORDER_001444,3,PROD_8268,SELLER_857,2025-01-03 20:13:34.153280,378.37,5.21
ORDER_001445,1,PROD_9331,SELLER_669,2025-08-12 20:13:34.153280,324.56,40.76
ORDER_001445,2,PROD_2564,SELLER_658,2025-08-16 20:13:34.153280,30.52,27.68
ORDER_001446,1,PROD_1998,SELLER_659,2024-08-14 20:13:34.154025,312.47,45.5
ORDER_001446,2,PROD_6858,SELLER_600,2024-08-19 20:13:34.154025,67.76,34.33
ORDER_001446,3,PROD_3661,SELLER_802,2024-08-12 20:13:34.154025,172.26,21.7
ORDER_001447,1,PROD_6209,SELLER_254,2023-12-23 20:13:34.154025,270.45,33.23
ORDER_001447,2,PROD_3665,SELLER_998,2023-12-28 20:13:34.154025,429.81,28.15
ORDER_001447,3,PROD_6605,SELLER_700,2023-12-24 20:13:34.154025,409.33,20.48
ORDER_001448,1,PROD_1658,SELLER_372,2025-08-21 20:13:34.154025,212.18,46.7
ORDER_001448,2,PROD_6789,SELLER_352,2025-08-24 20:13:34.154025,254.03,13.33
ORDER_001449,1,PROD_2177,SELLER_422,2023-12-23 20:13:34.154781,59.22,33.11
ORDER_001449,2,PROD_3552,SELLER_876,2023-12-22 20:13:34.154781,94.8,32.74
ORDER_001450,1,PROD_6291,SELLER_489,2025-04-28 20:13:34.154781,386.93,12.15
ORDER_001450,2,PROD_7566,SELLER_276,2025-04-27 20:13:34.154781,282.98,47.13
