customer_id,age,gender,city,customer_type,registration_date
21815,40,Female,Phoenix,New,2022-08-18 18:59:59.593908
21816,34,Female,Boston,Premium,2024-07-13 18:59:59.593908
21817,29,Female,Phoenix,Regular,2024-07-30 18:59:59.593908
21818,39,Female,Seattle,Premium,2025-07-13 18:59:59.593908
21819,33,Male,Phoenix,Regular,2024-11-25 18:59:59.593908
21820,56,Female,San Antonio,New,2024-09-06 18:59:59.593908
21821,42,Male,Jacksonville,Regular,2024-12-23 18:59:59.593908
21822,23,Female,San Jose,VIP,2025-02-13 18:59:59.593908
21823,29,Male,Boston,Regular,2025-07-25 18:59:59.593908
21824,35,Male,San Francisco,Regular,2024-04-23 18:59:59.593908
21825,50,Female,New York,Regular,2025-03-23 18:59:59.593908
21826,51,Female,Phoenix,Regular,2024-10-08 18:59:59.593908
21827,30,Male,San Antonio,Regular,2025-02-06 18:59:59.593908
21828,23,Male,Los Angeles,Regular,2025-06-12 18:59:59.593908
21829,22,Male,New York,Premium,2024-09-03 18:59:59.593908
21830,38,Female,Dallas,New,2025-04-16 18:59:59.593908
21831,62,Female,San Jose,New,2024-10-10 18:59:59.593908
21832,41,Female,Fort Worth,Premium,2025-02-04 18:59:59.593908
21833,18,Male,Chicago,Premium,2025-03-11 18:59:59.593908
21834,26,Male,Charlotte,New,2025-04-16 18:59:59.593908
21835,27,Female,Dallas,Premium,2024-05-12 18:59:59.593908
21836,25,Female,San Jose,VIP,2024-08-11 18:59:59.593908
21837,30,Female,Houston,Premium,2024-09-13 18:59:59.593908
21838,39,Female,Chicago,Regular,2022-08-18 18:59:59.593908
21839,43,Male,Chicago,Premium,2025-03-26 18:59:59.593908
21840,48,Male,Phoenix,New,2024-04-15 18:59:59.593908
21841,41,Female,Chicago,Regular,2024-12-31 18:59:59.593908
21842,18,Female,Philadelphia,New,2024-05-02 18:59:59.593908
21843,22,Female,Jacksonville,Regular,2025-06-30 18:59:59.593908
21844,33,Male,New York,Regular,2024-10-11 18:59:59.593908
21845,36,Female,Jacksonville,New,2025-06-13 18:59:59.593908
21846,45,Female,Columbus,New,2024-08-11 18:59:59.593908
21847,35,Female,San Diego,Regular,2024-08-15 18:59:59.593908
21848,35,Female,Fort Worth,Regular,2023-08-16 18:59:59.593908
21849,37,Female,Phoenix,New,2025-05-12 18:59:59.593908
21850,31,Other,Chicago,Regular,2024-10-16 18:59:59.593908
21851,36,Female,San Jose,New,2025-07-25 18:59:59.593908
21852,48,Male,Boston,Regular,2025-03-31 18:59:59.593908
21853,33,Male,Dallas,New,2024-05-22 18:59:59.593908
21854,34,Female,Boston,Premium,2025-06-20 18:59:59.593908
21855,34,Male,Charlotte,Regular,2022-08-18 18:59:59.593908
21856,50,Male,Dallas,New,2025-08-17 18:59:59.593908
21857,21,Male,Columbus,VIP,2025-06-23 18:59:59.593908
21858,56,Male,San Antonio,New,2024-05-10 18:59:59.593908
21859,20,Male,Denver,Premium,2025-07-10 18:59:59.593908
21860,27,Other,Seattle,VIP,2025-05-17 18:59:59.593908
21861,43,Male,Jacksonville,Regular,2022-11-13 18:59:59.593908
21862,47,Male,Dallas,Regular,2025-08-01 18:59:59.593908
21863,18,Female,Columbus,New,2025-07-30 18:59:59.593908
21864,21,Female,Jacksonville,New,2024-01-23 18:59:59.593908
21865,38,Female,New York,Premium,2025-05-16 18:59:59.593908
21866,63,Female,Seattle,New,2024-02-08 18:59:59.593908
21867,49,Male,New York,New,2024-09-07 18:59:59.593908
21868,32,Other,Boston,New,2023-02-21 18:59:59.593908
21869,18,Female,Houston,New,2025-04-30 18:59:59.593908
21870,35,Male,Boston,Regular,2024-04-21 18:59:59.593908
21871,39,Male,Boston,New,2025-07-24 18:59:59.593908
21872,30,Female,San Jose,Premium,2025-02-25 18:59:59.593908
21873,24,Male,Jacksonville,Premium,2025-07-10 18:59:59.593908
21874,36,Male,San Antonio,Regular,2024-04-13 18:59:59.593908
21875,23,Male,New York,New,2024-09-18 18:59:59.593908
21876,57,Female,Indianapolis,Regular,2024-04-29 18:59:59.593908
21877,53,Male,Boston,New,2024-02-14 18:59:59.593908
21878,42,Male,San Francisco,Regular,2025-07-02 18:59:59.593908
21879,36,Male,Phoenix,Regular,2024-10-01 18:59:59.593908
21880,27,Male,Charlotte,Regular,2025-06-04 18:59:59.593908
21881,34,Female,San Jose,Regular,2023-12-16 18:59:59.593908
21882,54,Male,New York,Regular,2025-08-05 18:59:59.593908
21883,45,Male,San Diego,New,2022-08-18 18:59:59.593908
21884,37,Male,Philadelphia,Regular,2025-07-12 18:59:59.593908
21885,46,Female,Boston,Regular,2025-02-02 18:59:59.593908
21886,41,Female,Jacksonville,New,2024-04-10 18:59:59.593908
21887,39,Female,Austin,New,2023-03-04 18:59:59.593908
21888,46,Male,San Jose,Wholesale,2025-06-02 18:59:59.593908
21889,41,Female,Indianapolis,Regular,2023-03-25 18:59:59.593908
21890,45,Male,Boston,Premium,2024-05-11 18:59:59.593908
21891,36,Female,Philadelphia,Premium,2023-03-26 18:59:59.593908
21892,31,Female,Houston,Regular,2024-02-25 18:59:59.593908
21893,28,Female,San Jose,New,2024-02-01 18:59:59.593908
21894,26,Male,Charlotte,New,2024-10-02 18:59:59.593908
21895,18,Male,Indianapolis,Regular,2024-01-24 18:59:59.593908
21896,24,Male,Boston,Regular,2024-02-19 18:59:59.593908
21897,23,Female,Jacksonville,New,2023-07-30 18:59:59.593908
21898,28,Female,Philadelphia,Premium,2025-04-20 18:59:59.593908
21899,53,Female,San Antonio,Regular,2025-01-19 18:59:59.593908
21900,33,Male,San Jose,VIP,2023-09-29 18:59:59.593908
21901,37,Female,San Antonio,New,2023-04-15 18:59:59.593908
21902,38,Male,Phoenix,Regular,2024-08-04 18:59:59.593908
21903,54,Female,Chicago,Regular,2024-06-01 18:59:59.593908
21904,28,Female,Charlotte,New,2024-10-15 18:59:59.593908
21905,32,Female,Philadelphia,New,2025-01-19 18:59:59.593908
21906,33,Female,Indianapolis,New,2023-05-28 18:59:59.593908
21907,48,Male,Chicago,Regular,2022-08-18 18:59:59.593908
21908,51,Male,Dallas,New,2024-11-29 18:59:59.593908
21909,40,Male,Charlotte,Regular,2024-02-23 18:59:59.593908
21910,49,Female,Columbus,Regular,2025-07-17 18:59:59.593908
21911,37,Male,Seattle,Premium,2025-06-23 18:59:59.593908
21912,32,Female,San Antonio,New,2025-07-16 18:59:59.593908
21913,49,Male,Fort Worth,Regular,2023-03-13 18:59:59.593908
21914,40,Female,Houston,Regular,2024-08-24 18:59:59.593908
21915,26,Female,Phoenix,Regular,2025-08-16 18:59:59.593908
21916,46,Female,New York,New,2025-04-22 18:59:59.593908
21917,32,Female,San Francisco,New,2025-03-23 18:59:59.593908
21918,31,Female,Seattle,Regular,2025-05-26 18:59:59.593908
21919,45,Male,Denver,Regular,2025-02-05 18:59:59.593908
21920,33,Female,Phoenix,Regular,2024-12-27 18:59:59.593908
21921,39,Male,Charlotte,Premium,2023-02-11 18:59:59.593908
21922,42,Male,Columbus,Regular,2024-08-04 18:59:59.593908
21923,25,Female,San Diego,Premium,2024-06-22 18:59:59.593908
21924,39,Male,San Antonio,New,2025-07-30 18:59:59.593908
21925,51,Female,San Jose,Premium,2024-04-16 18:59:59.593908
21926,23,Male,Houston,Regular,2024-01-31 18:59:59.593908
21927,40,Male,Seattle,Regular,2024-06-01 18:59:59.593908
21928,25,Female,Fort Worth,New,2025-06-21 18:59:59.593908
21929,47,Male,Indianapolis,Regular,2025-08-07 18:59:59.593908
21930,47,Female,Charlotte,New,2025-06-11 18:59:59.593908
21931,30,Male,San Diego,Regular,2025-08-11 18:59:59.593908
21932,61,Male,Charlotte,Regular,2022-09-04 18:59:59.593908
21933,48,Other,Los Angeles,New,2022-08-18 18:59:59.593908
21934,43,Male,Boston,Regular,2025-06-08 18:59:59.593908
21935,42,Male,Seattle,Regular,2023-07-16 18:59:59.593908
21936,46,Female,Indianapolis,Wholesale,2024-03-03 18:59:59.593908
21937,23,Female,Fort Worth,New,2025-07-22 18:59:59.593908
21938,37,Male,New York,New,2022-11-18 18:59:59.593908
21939,39,Female,San Diego,New,2024-02-14 18:59:59.593908
21940,30,Female,Seattle,Regular,2025-03-09 18:59:59.593908
21941,40,Male,New York,New,2025-02-19 18:59:59.593908
21942,49,Female,Boston,Regular,2022-08-18 18:59:59.593908
21943,29,Female,Phoenix,Premium,2022-08-18 18:59:59.593908
21944,34,Male,San Antonio,Wholesale,2022-08-18 18:59:59.593908
21945,25,Female,Phoenix,Premium,2025-03-04 18:59:59.593908
21946,18,Male,Phoenix,Regular,2025-01-02 18:59:59.593908
21947,44,Female,San Jose,Regular,2025-07-12 18:59:59.593908
21948,34,Male,Philadelphia,New,2025-06-16 18:59:59.593908
21949,35,Male,San Diego,New,2022-08-18 18:59:59.593908
21950,23,Female,San Francisco,Premium,2024-12-28 18:59:59.593908
21951,32,Female,San Antonio,New,2024-10-11 18:59:59.593908
21952,48,Female,Denver,Wholesale,2024-11-25 18:59:59.593908
21953,35,Male,Dallas,Regular,2025-01-29 18:59:59.593908
21954,35,Female,San Antonio,Regular,2025-08-14 18:59:59.593908
21955,37,Female,Dallas,New,2025-07-01 18:59:59.593908
21956,20,Female,Jacksonville,New,2025-07-21 18:59:59.593908
21957,42,Male,Seattle,Regular,2025-02-20 18:59:59.593908
21958,19,Female,Los Angeles,Premium,2024-08-07 18:59:59.593908
21959,23,Female,New York,Regular,2025-05-06 18:59:59.593908
21960,22,Female,Austin,Premium,2025-01-04 18:59:59.593908
21961,32,Female,Phoenix,Premium,2024-05-18 18:59:59.593908
21962,30,Male,New York,New,2025-06-05 18:59:59.593908
21963,34,Male,Indianapolis,Regular,2024-11-30 18:59:59.593908
21964,24,Male,San Francisco,Regular,2024-03-04 18:59:59.593908
21965,47,Female,New York,Premium,2022-08-22 18:59:59.593908
21966,45,Female,Philadelphia,New,2024-07-08 18:59:59.593908
21967,32,Female,Chicago,Regular,2025-08-04 18:59:59.593908
21968,29,Female,Denver,Regular,2024-12-20 18:59:59.593908
21969,28,Female,San Diego,VIP,2024-07-14 18:59:59.593908
21970,31,Female,Columbus,Premium,2025-02-14 18:59:59.593908
21971,18,Female,San Jose,Regular,2024-09-23 18:59:59.593908
21972,23,Male,Indianapolis,New,2025-07-31 18:59:59.593908
21973,45,Male,Philadelphia,Premium,2024-10-16 18:59:59.593908
21974,38,Female,Dallas,Regular,2025-07-22 18:59:59.593908
21975,54,Male,Columbus,New,2023-03-25 18:59:59.593908
21976,31,Male,Columbus,Regular,2025-01-21 18:59:59.593908
21977,30,Female,Jacksonville,Regular,2024-08-27 18:59:59.593908
21978,30,Female,New York,Regular,2025-07-09 18:59:59.593908
21979,31,Male,San Francisco,New,2024-11-03 18:59:59.593908
21980,27,Male,Jacksonville,Regular,2025-03-19 18:59:59.593908
21981,38,Female,Austin,VIP,2024-12-03 18:59:59.593908
21982,35,Male,San Jose,VIP,2025-03-16 18:59:59.593908
21983,28,Female,Boston,Regular,2025-06-04 18:59:59.593908
21984,50,Male,Chicago,VIP,2025-06-22 18:59:59.593908
21985,57,Male,Los Angeles,Premium,2025-08-14 18:59:59.593908
21986,48,Female,Houston,Premium,2025-04-08 18:59:59.593908
21987,41,Male,Charlotte,New,2025-02-03 18:59:59.593908
21988,44,Male,Chicago,Regular,2023-04-22 18:59:59.593908
21989,57,Female,Fort Worth,New,2024-06-28 18:59:59.593908
21990,44,Female,Seattle,Regular,2025-02-25 18:59:59.593908
21991,27,Male,Houston,Premium,2023-08-08 18:59:59.593908
21992,39,Female,Seattle,Premium,2025-04-10 18:59:59.593908
21993,42,Female,Philadelphia,New,2025-07-07 18:59:59.593908
21994,23,Female,San Francisco,Regular,2024-10-20 18:59:59.593908
21995,31,Male,Columbus,Premium,2023-10-12 18:59:59.593908
21996,48,Female,Phoenix,Regular,2024-07-14 18:59:59.593908
21997,18,Female,Jacksonville,Premium,2025-06-25 18:59:59.593908
21998,19,Male,Phoenix,Regular,2025-05-26 18:59:59.593908
21999,32,Female,Dallas,Regular,2024-05-31 18:59:59.593908
22000,39,Male,Fort Worth,New,2025-03-31 18:59:59.593908
22001,18,Male,Jacksonville,Regular,2025-01-25 18:59:59.593908
22002,33,Male,San Jose,Regular,2025-06-17 18:59:59.593908
22003,48,Female,Fort Worth,Regular,2025-07-30 18:59:59.593908
22004,35,Male,San Antonio,Regular,2024-05-08 18:59:59.593908
22005,46,Female,Boston,Regular,2025-08-10 18:59:59.593908
22006,27,Male,Phoenix,New,2025-01-17 18:59:59.593908
22007,25,Female,Chicago,New,2025-01-30 18:59:59.593908
22008,45,Male,Boston,Premium,2024-11-14 18:59:59.593908
22009,39,Male,Charlotte,Regular,2025-06-19 18:59:59.593908
22010,20,Female,Phoenix,New,2025-06-29 18:59:59.593908
22011,25,Male,Denver,New,2022-09-19 18:59:59.593908
22012,53,Female,Columbus,Premium,2025-01-29 18:59:59.593908
22013,23,Female,New York,New,2024-08-08 18:59:59.593908
22014,46,Male,Columbus,Premium,2024-06-27 18:59:59.593908
22015,29,Male,Austin,Regular,2024-06-03 18:59:59.593908
22016,34,Male,San Antonio,Regular,2024-11-28 18:59:59.593908
22017,38,Female,Denver,Wholesale,2024-06-05 18:59:59.593908
22018,18,Female,San Diego,VIP,2024-02-04 18:59:59.593908
22019,18,Female,Philadelphia,Regular,2024-12-20 18:59:59.593908
22020,36,Female,Chicago,New,2025-05-24 18:59:59.593908
22021,26,Female,San Jose,Regular,2025-03-13 18:59:59.593908
22022,46,Male,Boston,Premium,2025-04-28 18:59:59.593908
22023,18,Female,Seattle,Regular,2024-04-24 18:59:59.593908
22024,41,Female,Jacksonville,Wholesale,2024-11-17 18:59:59.593908
22025,18,Female,Boston,New,2024-12-11 18:59:59.593908
22026,30,Male,San Antonio,New,2025-07-18 18:59:59.593908
22027,22,Female,Columbus,New,2024-11-09 18:59:59.593908
22028,57,Male,Denver,Regular,2022-11-06 18:59:59.593908
22029,18,Male,Fort Worth,Regular,2023-10-30 18:59:59.593908
22030,33,Male,Chicago,Regular,2023-09-15 18:59:59.593908
22031,18,Female,San Francisco,VIP,2025-01-20 18:59:59.593908
22032,54,Male,Los Angeles,VIP,2025-08-03 18:59:59.593908
22033,39,Other,Seattle,New,2024-10-08 18:59:59.593908
22034,36,Male,Chicago,Premium,2025-02-08 18:59:59.593908
22035,52,Female,Phoenix,Regular,2024-11-20 18:59:59.593908
22036,36,Male,Chicago,VIP,2025-05-28 18:59:59.593908
22037,37,Female,Philadelphia,Regular,2023-09-03 18:59:59.593908
22038,36,Male,Houston,Regular,2023-03-06 18:59:59.593908
22039,41,Female,Indianapolis,Premium,2022-08-18 18:59:59.593908
22040,29,Male,Austin,Regular,2024-03-22 18:59:59.593908
22041,32,Female,Charlotte,VIP,2024-01-14 18:59:59.593908
22042,44,Female,Seattle,New,2024-06-28 18:59:59.593908
22043,38,Male,Columbus,Regular,2024-01-30 18:59:59.593908
22044,33,Female,Houston,Regular,2025-06-19 18:59:59.593908
22045,18,Male,New York,New,2022-08-18 18:59:59.593908
22046,52,Male,San Diego,New,2024-10-19 18:59:59.593908
22047,27,Female,Los Angeles,Regular,2025-03-16 18:59:59.593908
22048,46,Male,Austin,VIP,2025-03-17 18:59:59.593908
22049,37,Female,San Diego,Regular,2024-02-10 18:59:59.593908
22050,19,Male,San Francisco,Regular,2025-07-11 18:59:59.593908
22051,50,Male,Boston,New,2024-05-07 18:59:59.593908
22052,38,Female,Phoenix,Regular,2025-03-04 18:59:59.593908
22053,51,Female,Jacksonville,Premium,2025-08-08 18:59:59.593908
22054,32,Male,Austin,New,2024-12-29 18:59:59.593908
22055,43,Female,San Francisco,Regular,2023-12-22 18:59:59.593908
22056,18,Female,Austin,Regular,2024-02-11 18:59:59.593908
22057,28,Female,San Antonio,Regular,2025-04-15 18:59:59.593908
22058,19,Female,Philadelphia,Premium,2024-03-21 18:59:59.593908
22059,30,Female,Indianapolis,New,2025-05-14 18:59:59.593908
22060,40,Female,Seattle,Regular,2025-06-21 18:59:59.593908
22061,27,Female,San Antonio,Regular,2025-07-15 18:59:59.593908
22062,45,Male,San Jose,New,2024-12-06 18:59:59.593908
22063,24,Male,Columbus,Premium,2024-06-12 18:59:59.593908
22064,45,Female,Dallas,Regular,2024-11-17 18:59:59.593908
22065,50,Female,San Jose,Regular,2025-05-24 18:59:59.593908
22066,47,Male,Phoenix,New,2025-02-11 18:59:59.593908
22067,30,Male,Denver,New,2025-07-15 18:59:59.593908
22068,18,Male,Columbus,New,2025-06-16 18:59:59.593908
22069,41,Male,Houston,Regular,2025-02-26 18:59:59.593908
22070,33,Female,Fort Worth,Regular,2023-07-29 18:59:59.593908
22071,23,Male,Austin,Regular,2023-08-21 18:59:59.593908
22072,28,Female,Houston,Regular,2025-04-21 18:59:59.593908
22073,52,Female,New York,New,2024-06-20 18:59:59.593908
22074,21,Male,San Francisco,Premium,2025-06-02 18:59:59.593908
22075,40,Male,Seattle,Premium,2025-06-09 18:59:59.593908
22076,37,Female,San Antonio,Regular,2023-09-22 18:59:59.593908
22077,30,Female,Dallas,Regular,2023-07-10 18:59:59.593908
22078,42,Female,Charlotte,New,2025-03-09 18:59:59.593908
22079,54,Male,San Diego,Premium,2025-03-09 18:59:59.593908
22080,31,Male,Jacksonville,Regular,2024-11-21 18:59:59.593908
22081,32,Female,New York,New,2024-09-27 18:59:59.593908
22082,42,Female,San Francisco,Regular,2023-08-23 18:59:59.593908
22083,46,Male,Boston,New,2025-06-10 18:59:59.593908
22084,33,Female,Columbus,Regular,2025-07-05 18:59:59.593908
22085,31,Male,Charlotte,Premium,2023-11-30 18:59:59.593908
22086,18,Male,Austin,Regular,2024-09-29 18:59:59.593908
22087,25,Male,Houston,Regular,2025-07-22 18:59:59.593908
22088,21,Female,Houston,Premium,2023-10-21 18:59:59.593908
22089,43,Male,San Diego,Regular,2025-07-08 18:59:59.593908
22090,32,Male,Denver,New,2024-11-22 18:59:59.593908
22091,31,Female,Charlotte,VIP,2022-08-18 18:59:59.593908
22092,34,Female,Los Angeles,Regular,2025-03-24 18:59:59.593908
22093,24,Male,Dallas,Regular,2024-04-18 18:59:59.593908
22094,53,Female,Jacksonville,New,2025-08-16 18:59:59.593908
22095,50,Male,Columbus,Regular,2022-08-18 18:59:59.593908
22096,54,Female,Austin,New,2024-06-25 18:59:59.593908
22097,43,Female,Dallas,New,2023-08-16 18:59:59.593908
22098,34,Female,San Diego,New,2024-09-08 18:59:59.593908
22099,54,Male,Los Angeles,Regular,2024-04-05 18:59:59.593908
22100,26,Male,New York,Regular,2024-11-10 18:59:59.593908
22101,24,Male,Austin,Premium,2025-04-22 18:59:59.593908
22102,27,Male,San Jose,Premium,2025-05-31 18:59:59.593908
22103,41,Male,Fort Worth,Regular,2025-05-16 18:59:59.593908
22104,25,Male,Indianapolis,Premium,2025-02-16 18:59:59.593908
22105,33,Female,Chicago,Regular,2025-01-19 18:59:59.593908
22106,18,Male,San Francisco,Regular,2025-02-19 18:59:59.593908
22107,40,Male,Seattle,New,2025-06-30 18:59:59.593908
22108,18,Male,Denver,Premium,2023-06-20 18:59:59.593908
22109,23,Female,San Francisco,Regular,2023-12-19 18:59:59.593908
22110,49,Male,Seattle,Regular,2025-02-27 18:59:59.593908
22111,49,Male,San Francisco,Premium,2025-02-19 18:59:59.593908
22112,39,Female,Dallas,Regular,2024-04-18 18:59:59.593908
22113,38,Male,Fort Worth,New,2023-01-14 18:59:59.593908
22114,28,Male,Jacksonville,New,2023-08-22 18:59:59.593908
22115,25,Male,Jacksonville,Regular,2024-04-09 18:59:59.593908
22116,30,Male,Phoenix,Regular,2025-05-11 18:59:59.593908
22117,18,Female,Los Angeles,New,2025-05-30 18:59:59.593908
22118,38,Male,Jacksonville,Regular,2024-09-21 18:59:59.593908
22119,35,Male,New York,Regular,2024-01-21 18:59:59.593908
22120,23,Female,San Jose,Regular,2024-07-17 18:59:59.593908
22121,53,Female,Los Angeles,Regular,2025-06-11 18:59:59.593908
22122,42,Female,Indianapolis,VIP,2024-06-30 18:59:59.593908
22123,43,Male,Houston,New,2025-05-17 18:59:59.593908
22124,29,Female,Seattle,Regular,2023-01-21 18:59:59.593908
22125,34,Male,Philadelphia,Regular,2022-10-09 18:59:59.593908
22126,42,Female,Dallas,Regular,2025-07-16 18:59:59.593908
22127,36,Male,Los Angeles,Regular,2024-11-01 18:59:59.593908
22128,54,Male,New York,Premium,2024-09-29 18:59:59.593908
22129,32,Male,Los Angeles,VIP,2025-02-20 18:59:59.593908
22130,28,Male,Columbus,Wholesale,2024-06-09 18:59:59.593908
22131,42,Female,Phoenix,New,2024-12-29 18:59:59.593908
22132,19,Male,Charlotte,Regular,2024-02-10 18:59:59.593908
22133,46,Male,Indianapolis,New,2024-11-18 18:59:59.593908
22134,19,Male,Dallas,New,2025-01-01 18:59:59.593908
22135,42,Male,Boston,Regular,2024-01-28 18:59:59.593908
22136,27,Male,Denver,Premium,2025-04-29 18:59:59.593908
22137,40,Male,Denver,New,2025-02-05 18:59:59.593908
22138,45,Female,Houston,Regular,2025-05-17 18:59:59.593908
22139,36,Male,Columbus,Premium,2023-09-30 18:59:59.593908
22140,20,Female,Charlotte,Regular,2025-04-19 18:59:59.593908
22141,24,Female,Austin,New,2025-03-05 18:59:59.593908
22142,26,Male,San Antonio,New,2025-06-09 18:59:59.593908
22143,18,Female,Fort Worth,Wholesale,2025-01-30 18:59:59.593908
22144,48,Female,Jacksonville,Premium,2022-11-09 18:59:59.593908
22145,36,Female,San Jose,Premium,2024-01-24 18:59:59.593908
22146,21,Female,Indianapolis,Regular,2025-01-17 18:59:59.593908
22147,52,Female,San Francisco,Premium,2025-06-27 18:59:59.593908
22148,26,Female,Charlotte,Regular,2025-07-31 18:59:59.593908
22149,38,Female,San Antonio,Premium,2023-10-26 18:59:59.593908
22150,25,Male,Dallas,VIP,2023-02-12 18:59:59.593908
22151,18,Male,New York,Regular,2025-02-22 18:59:59.593908
22152,18,Male,Fort Worth,Regular,2023-10-03 18:59:59.593908
22153,29,Female,Los Angeles,Regular,2024-09-20 18:59:59.593908
22154,45,Female,Los Angeles,VIP,2025-08-11 18:59:59.593908
22155,39,Male,Denver,Regular,2025-04-19 18:59:59.593908
22156,36,Female,San Jose,Regular,2023-06-25 18:59:59.593908
22157,18,Male,San Antonio,Regular,2022-11-15 18:59:59.593908
22158,50,Male,San Diego,Regular,2025-07-09 18:59:59.593908
22159,37,Male,New York,Regular,2025-06-28 18:59:59.593908
22160,33,Female,Houston,Premium,2025-01-26 18:59:59.593908
22161,48,Male,San Francisco,Regular,2025-04-07 18:59:59.593908
22162,49,Female,San Antonio,Premium,2024-10-08 18:59:59.593908
22163,48,Female,Indianapolis,Regular,2022-08-18 18:59:59.593908
22164,32,Male,Seattle,Regular,2025-02-24 18:59:59.593908
22165,22,Male,New York,Regular,2025-07-20 18:59:59.593908
22166,46,Male,New York,Regular,2023-06-19 18:59:59.593908
22167,18,Female,Jacksonville,Regular,2023-09-16 18:59:59.593908
22168,58,Male,Jacksonville,Regular,2022-09-02 18:59:59.593908
22169,35,Male,Austin,New,2022-08-18 18:59:59.593908
22170,22,Male,Philadelphia,Regular,2025-03-18 18:59:59.593908
22171,20,Male,San Antonio,New,2023-12-03 18:59:59.593908
22172,19,Male,Austin,Regular,2024-11-10 18:59:59.593908
22173,36,Other,Houston,VIP,2025-06-07 18:59:59.593908
22174,34,Female,San Francisco,Regular,2025-07-31 18:59:59.593908
22175,20,Female,Columbus,Regular,2025-08-17 18:59:59.593908
22176,30,Female,Seattle,Premium,2023-07-28 18:59:59.593908
22177,18,Male,Austin,Regular,2024-06-08 18:59:59.593908
22178,42,Female,Indianapolis,Regular,2022-08-18 18:59:59.593908
22179,34,Male,Jacksonville,Wholesale,2025-03-30 18:59:59.593908
22180,30,Female,Charlotte,New,2023-09-07 18:59:59.593908
22181,19,Male,New York,New,2023-08-13 18:59:59.593908
22182,31,Female,San Jose,New,2025-07-02 18:59:59.593908
22183,30,Female,Boston,New,2024-04-08 18:59:59.593908
22184,38,Female,Columbus,VIP,2024-10-04 18:59:59.593908
22185,37,Female,San Jose,New,2025-06-05 18:59:59.593908
22186,44,Male,Fort Worth,New,2025-01-18 18:59:59.593908
22187,29,Other,Houston,Regular,2024-11-04 18:59:59.593908
22188,18,Female,Denver,Regular,2023-03-11 18:59:59.593908
22189,46,Male,New York,Regular,2025-08-13 18:59:59.593908
22190,23,Male,Dallas,Regular,2023-09-30 18:59:59.593908
22191,21,Male,Los Angeles,Regular,2025-05-13 18:59:59.593908
22192,34,Male,Charlotte,Regular,2024-11-28 18:59:59.593908
22193,38,Male,Jacksonville,New,2023-12-17 18:59:59.593908
22194,28,Female,San Diego,Premium,2024-01-04 18:59:59.593908
22195,28,Male,Dallas,VIP,2024-07-22 18:59:59.593908
22196,30,Female,Philadelphia,Regular,2025-01-25 18:59:59.593908
22197,51,Female,Seattle,New,2023-10-20 18:59:59.593908
22198,34,Female,Fort Worth,Regular,2023-12-17 18:59:59.593908
22199,23,Female,Chicago,Regular,2025-01-26 18:59:59.593908
22200,23,Female,Jacksonville,New,2025-06-13 18:59:59.593908
22201,31,Male,Phoenix,Regular,2024-06-04 18:59:59.593908
22202,37,Female,Charlotte,New,2025-04-24 18:59:59.593908
22203,40,Male,Boston,New,2025-05-27 18:59:59.593908
22204,36,Male,Philadelphia,Regular,2025-02-03 18:59:59.593908
22205,24,Female,Seattle,New,2024-05-18 18:59:59.593908
22206,29,Female,Austin,New,2025-07-05 18:59:59.593908
22207,43,Female,San Antonio,Regular,2024-10-18 18:59:59.593908
22208,21,Male,Indianapolis,New,2024-11-26 18:59:59.593908
22209,29,Female,Dallas,Regular,2025-01-30 18:59:59.593908
22210,42,Female,San Antonio,Regular,2024-07-20 18:59:59.593908
22211,45,Male,Seattle,Regular,2024-07-03 18:59:59.593908
22212,32,Female,Los Angeles,Regular,2025-04-05 18:59:59.593908
22213,30,Male,Chicago,Regular,2025-07-27 18:59:59.593908
22214,19,Female,Austin,Premium,2024-04-05 18:59:59.593908
22215,41,Male,Columbus,New,2023-08-28 18:59:59.593908
22216,50,Female,Charlotte,Regular,2024-08-25 18:59:59.593908
22217,65,Male,Houston,New,2024-11-21 18:59:59.593908
22218,39,Female,Columbus,Regular,2024-12-16 18:59:59.593908
22219,34,Female,Seattle,Regular,2025-06-25 18:59:59.593908
22220,23,Female,Fort Worth,VIP,2024-12-31 18:59:59.593908
22221,18,Male,Phoenix,New,2025-07-27 18:59:59.593908
22222,37,Female,San Antonio,Regular,2025-06-04 18:59:59.593908
22223,63,Female,Indianapolis,Regular,2025-01-13 18:59:59.593908
22224,50,Male,San Antonio,New,2025-02-21 18:59:59.593908
22225,48,Male,Chicago,New,2023-11-03 18:59:59.593908
22226,37,Male,Charlotte,Regular,2023-10-17 18:59:59.593908
22227,39,Female,San Jose,Premium,2022-08-18 18:59:59.593908
22228,18,Female,Seattle,Premium,2024-08-08 18:59:59.593908
22229,44,Female,San Diego,Regular,2024-11-05 18:59:59.593908
22230,28,Female,Charlotte,Premium,2025-08-05 18:59:59.593908
22231,26,Male,Houston,Premium,2024-12-20 18:59:59.593908
22232,31,Male,Jacksonville,Regular,2025-03-27 18:59:59.593908
22233,30,Male,Seattle,New,2024-07-04 18:59:59.593908
22234,26,Male,Boston,New,2024-04-06 18:59:59.593908
22235,35,Male,Chicago,Regular,2023-04-29 18:59:59.593908
22236,28,Female,Indianapolis,Premium,2025-02-28 18:59:59.593908
22237,36,Female,San Francisco,New,2025-07-18 18:59:59.593908
22238,18,Other,Columbus,New,2025-03-31 18:59:59.593908
22239,32,Female,Boston,Regular,2025-01-03 18:59:59.593908
